"","ID","Case Number","Date","Block","IUCR","Primary Type","Description","Location Description","Arrest","Domestic","Beat","District","Ward","Community Area","FBI Code","X Coordinate","Y Coordinate","Year","Updated On","Latitude","Longitude","Location"
"3143",11360808,"JB323940","06/26/2018 06:14:00 PM","029XX W WARREN BLVD","0810","THEFT","OVER $500","RESIDENCE",FALSE,TRUE,"1222","012",2,27,"06",1156713,1900211,2018,"07/03/2018 03:55:36 PM",41.88195578,-87.700011953,"(41.88195578, -87.700011953)"
"3144",11202684,"JB114193","01/12/2018 07:35:00 PM","013XX W 69TH ST","2012","NARCOTICS","MANU/DELIVER:COCAINE","VEHICLE NON-COMMERCIAL",TRUE,FALSE,"0724","007",17,67,"18",1168368,1859003,2018,"05/04/2018 03:51:04 PM",41.768632872,-87.658403753,"(41.768632872, -87.658403753)"
"3145",11395969,"JB370259","07/29/2018 02:00:00 PM","025XX W NORTH AVE","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE",FALSE,FALSE,"1434","014",1,24,"06",1159333,1910556,2018,"08/05/2018 03:55:07 PM",41.91028988,-87.690106536,"(41.91028988, -87.690106536)"
"3146",11340124,"JB296626","06/07/2018 10:40:00 AM","050XX N SHERIDAN RD","0560","ASSAULT","SIMPLE","SIDEWALK",FALSE,FALSE,"2024","020",46,3,"08A",1168724,1933685,2018,"06/14/2018 04:02:30 PM",41.973558433,-87.654935349,"(41.973558433, -87.654935349)"
"3147",11446792,"JB436299","09/13/2018 05:30:00 PM","002XX E 95TH ST","0915","MOTOR VEHICLE THEFT","TRUCK, BUS, MOTOR HOME","PARKING LOT/GARAGE(NON.RESID.)",FALSE,FALSE,"0511","005",9,49,"07",1179729,1842043,2018,"10/25/2018 04:10:05 PM",41.721840482,-87.617277592,"(41.721840482, -87.617277592)"
"3148",11471889,"JB468948","10/09/2018 03:35:00 PM","001XX W WACKER DR","0560","ASSAULT","SIMPLE","PARKING LOT/GARAGE(NON.RESID.)",FALSE,FALSE,"0122","001",42,32,"08A",1175349,1902127,2018,"10/16/2018 04:10:15 PM",41.886815622,-87.631523712,"(41.886815622, -87.631523712)"
"3149",11463511,"JB458006","09/27/2018 04:15:00 PM","014XX S CHRISTIANA AVE","0460","BATTERY","SIMPLE","SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,"1021","010",24,29,"08B",1154267,1892829,2018,"10/04/2018 04:18:00 PM",41.861747967,-87.709190774,"(41.861747967, -87.709190774)"
"3150",24177,"JB434970","09/14/2018 12:10:00 PM","034XX W WALNUT ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET",FALSE,FALSE,"1123","011",28,27,"01A",1153378,1901461,2018,"03/19/2019 04:11:22 PM",41.885452791,-87.712224871,"(41.885452791, -87.712224871)"
"3151",11542938,"JB562917","12/21/2018 06:20:00 PM","009XX N MICHIGAN AVE","0860","THEFT","RETAIL THEFT","DEPARTMENT STORE",FALSE,FALSE,"1833","018",2,8,"06",1177308,1907045,2018,"12/28/2018 04:13:27 PM",41.900266664,-87.62418056,"(41.900266664, -87.62418056)"
"3152",11421618,"JB402601","08/10/2018 10:56:00 AM","076XX W FOSTER AVE","0820","THEFT","$500 AND UNDER","OTHER",FALSE,FALSE,"1613","016",41,10,"06",1124506,1933638,2018,"08/24/2018 04:06:36 PM",41.974275175,-87.81753948,"(41.974275175, -87.81753948)"
"3153",11467634,"JB462860","10/03/2018 06:00:00 PM","083XX S PHILLIPS AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE",FALSE,FALSE,"0423","004",7,46,"14",1193956,1850202,2018,"10/11/2018 03:57:17 PM",41.743892962,-87.564900463,"(41.743892962, -87.564900463)"
"3154",11323462,"JB274573","05/22/2018 10:30:00 PM","062XX S PARKSIDE AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","ALLEY",FALSE,TRUE,"0812","008",13,64,"08B",1139809,1862701,2018,"05/29/2018 03:59:39 PM",41.77934814,-87.762998404,"(41.77934814, -87.762998404)"
"3155",11255995,"JB185478","03/09/2018 12:00:00 PM","010XX W 129TH PL","1110","DECEPTIVE PRACTICE","BOGUS CHECK","ATM (AUTOMATIC TELLER MACHINE)",FALSE,FALSE,"0523","005",34,53,"11",1171945,1818851,2018,"05/04/2018 03:51:04 PM",41.658372077,-87.646466363,"(41.658372077, -87.646466363)"
"3156",11244243,"JB169963","02/28/2018 09:00:00 AM","075XX S SAGINAW AVE","0610","BURGLARY","FORCIBLE ENTRY","RESIDENCE",FALSE,FALSE,"0421","004",7,43,"05",1195237,1855388,2018,"05/04/2018 03:51:04 PM",41.758092261,-87.560036078,"(41.758092261, -87.560036078)"
"3157",11504140,"JB511760","11/11/2018 08:32:00 AM","094XX S EWING AVE","502P","OTHER OFFENSE","FALSE/STOLEN/ALTERED TRP","STREET",TRUE,FALSE,"0432","004",10,52,"26",1201640,1842839,2018,"11/18/2018 04:11:31 PM",41.723496628,-87.536995908,"(41.723496628, -87.536995908)"
"3158",11351451,"JB311921","06/16/2018 07:45:00 PM","008XX N LEAVITT ST","0890","THEFT","FROM BUILDING","RESIDENCE",FALSE,FALSE,"1212","012",32,24,"06",1161580,1905776,2018,"06/23/2018 03:54:12 PM",41.897126657,-87.681985261,"(41.897126657, -87.681985261)"
"3159",11334121,"JB287625","05/31/2018 10:55:00 PM","047XX W 47TH ST","1513","PROSTITUTION","SOLICIT FOR BUSINESS","SIDEWALK",TRUE,FALSE,"0815","008",23,56,"16",1145391,1873051,2018,"06/07/2018 03:54:58 PM",41.807646791,-87.742272945,"(41.807646791, -87.742272945)"
"3160",11465047,"JB460214","10/02/2018 08:41:00 PM","044XX W FIFTH AVE","1506","PROSTITUTION","SOLICIT ON PUBLIC WAY","SIDEWALK",TRUE,FALSE,"1131","011",24,29,"16",1147094,1895862,2018,"10/09/2018 04:03:49 PM",41.870210969,-87.73544433,"(41.870210969, -87.73544433)"
"3161",11365997,"JB330764","07/01/2018 02:47:00 PM","040XX W WILCOX ST","5002","OTHER OFFENSE","OTHER VEHICLE OFFENSE","STREET",FALSE,FALSE,"1115","011",28,26,"26",1149496,1899030,2018,"07/08/2018 04:08:06 PM",41.878858074,-87.726543531,"(41.878858074, -87.726543531)"
"3162",11411685,"JB390504","08/12/2018 05:00:00 AM","012XX W 76TH ST","0560","ASSAULT","SIMPLE","APARTMENT",FALSE,TRUE,"0612","006",17,71,"08A",1169352,1854428,2018,"08/19/2018 04:03:34 PM",41.756057234,-87.654929158,"(41.756057234, -87.654929158)"
"3163",11196616,"JB105875","01/05/2018 07:29:00 PM","018XX W AUGUSTA BLVD","0312","ROBBERY","ARMED:KNIFE/CUTTING INSTRUMENT","SIDEWALK",FALSE,FALSE,"1212","012",32,24,"03",1163769,1906696,2018,"05/04/2018 03:51:04 PM",41.899605321,-87.673919419,"(41.899605321, -87.673919419)"
"3164",11326450,"JB278203","05/25/2018 11:00:00 AM","037XX S ARCHER AVE","0820","THEFT","$500 AND UNDER","STREET",FALSE,FALSE,"0911","009",12,58,"06",1160479,1879421,2018,"06/01/2018 03:50:54 PM",41.824828775,-87.686758065,"(41.824828775, -87.686758065)"
"3165",11435640,"JB421215","09/03/2018 07:00:00 PM","069XX S EGGLESTON AVE","0920","MOTOR VEHICLE THEFT","ATT: AUTOMOBILE","STREET",FALSE,FALSE,"0732","007",6,68,"07",1174481,1858813,2018,"09/10/2018 04:05:59 PM",41.767977671,-87.636002276,"(41.767977671, -87.636002276)"
"3166",11488928,"JB491720","10/26/2018 10:30:00 PM","074XX N CLAREMONT AVE","4387","OTHER OFFENSE","VIOLATE ORDER OF PROTECTION","APARTMENT",FALSE,TRUE,"2411","024",50,2,"26",1159382,1949247,2018,"11/02/2018 04:18:21 PM",42.016458996,-87.688857453,"(42.016458996, -87.688857453)"
"3167",11278844,"JB215418","04/07/2018 10:12:00 PM","083XX S MARYLAND AVE","0820","THEFT","$500 AND UNDER","SIDEWALK",FALSE,FALSE,"0632","006",8,44,"06",1183340,1849976,2018,"05/04/2018 03:51:04 PM",41.743526354,-87.603804936,"(41.743526354, -87.603804936)"
"3168",11476944,"JB476127","10/13/2018 04:00:00 PM","024XX N SOUTHPORT AVE","1130","DECEPTIVE PRACTICE","FRAUD OR CONFIDENCE GAME","RESIDENCE",FALSE,FALSE,"1932","019",2,7,"11",1166569,1916385,2018,"10/25/2018 04:10:05 PM",41.926133022,-87.663357067,"(41.926133022, -87.663357067)"
"3169",11261029,"JB192302","03/19/2018 08:25:00 PM","062XX N MOZART ST","051A","ASSAULT","AGGRAVATED: HANDGUN","RESIDENCE PORCH/HALLWAY",FALSE,FALSE,"2413","024",50,2,"04A",1156210,1941215,2018,"05/04/2018 03:51:04 PM",41.994483824,-87.700747919,"(41.994483824, -87.700747919)"
"3170",11214197,"JB129691","01/25/2018 08:00:00 PM","083XX S PAULINA ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE",FALSE,TRUE,"0614","006",18,71,"08B",1166462,1849401,2018,"05/04/2018 03:51:04 PM",41.742324482,-87.665663351,"(41.742324482, -87.665663351)"
"3171",11475089,"JB473414","10/12/2018 05:30:00 AM","015XX W VAN BUREN ST","0810","THEFT","OVER $500","STREET",FALSE,FALSE,"1231","012",28,28,"06",1166329,1898255,2018,"10/25/2018 04:10:05 PM",41.876388206,-87.664758134,"(41.876388206, -87.664758134)"
"3172",11441387,"JB428954","09/09/2018 07:08:00 PM","054XX W SCHUBERT AVE","0460","BATTERY","SIMPLE","RESIDENCE PORCH/HALLWAY",FALSE,FALSE,"2514","025",30,19,"08B",1139674,1917419,2018,"09/16/2018 04:05:04 PM",41.929504549,-87.762158936,"(41.929504549, -87.762158936)"
"3173",11417062,"JB397372","08/17/2018 10:20:00 AM","019XX N CLARK ST","0820","THEFT","$500 AND UNDER","STREET",FALSE,FALSE,"1814","018",43,7,"06",1174215,1913207,2018,"08/24/2018 04:12:03 PM",41.917245085,-87.635356969,"(41.917245085, -87.635356969)"
"3174",11350448,"JB310558","06/17/2018 09:28:00 AM","047XX W 49TH ST","1506","PROSTITUTION","SOLICIT ON PUBLIC WAY","STREET",TRUE,FALSE,"0815","008",23,56,"16",1145369,1871716,2018,"06/24/2018 03:50:08 PM",41.803983759,-87.742387303,"(41.803983759, -87.742387303)"
"3175",11480793,"JB481120","10/18/2018 11:58:00 PM","018XX S RIDGEWAY AVE","0520","ASSAULT","AGGRAVATED:KNIFE/CUTTING INSTR","APARTMENT",FALSE,TRUE,"1014","010",24,29,"04A",1151661,1890691,2018,"10/25/2018 04:16:26 PM",41.855932632,-87.718813193,"(41.855932632, -87.718813193)"
"3176",11399515,"JB374620","08/01/2018 02:30:00 PM","011XX W BELMONT AVE","0460","BATTERY","SIMPLE","OTHER",FALSE,FALSE,"1924","019",44,6,"08B",1168244,1921403,2018,"08/08/2018 04:16:44 PM",41.939866582,-87.657056833,"(41.939866582, -87.657056833)"
"3177",11340386,"JB297057","06/06/2018 08:00:00 AM","018XX W JACKSON BLVD","2820","OTHER OFFENSE","TELEPHONE THREAT","RESIDENCE",FALSE,TRUE,"1225","012",2,28,"26",1164248,1898656,2018,"06/13/2018 04:15:47 PM",41.877532811,-87.672387519,"(41.877532811, -87.672387519)"
"3178",11533955,"JB550821","12/12/2018 02:30:00 AM","056XX S DR MARTIN LUTHER KING JR DR","0470","PUBLIC PEACE VIOLATION","RECKLESS CONDUCT","APARTMENT",FALSE,FALSE,"0231","002",20,40,"24",1179885,1867769,2018,"12/19/2018 04:20:33 PM",41.79243188,-87.615920392,"(41.79243188, -87.615920392)"
"3179",11305002,"JB250126","05/04/2018 06:12:00 PM","049XX W OHIO ST","0530","ASSAULT","AGGRAVATED: OTHER DANG WEAPON","ALLEY",FALSE,FALSE,"1532","015",37,25,"04A",1143406,1903541,2018,"05/11/2018 03:53:11 PM",41.891352776,-87.74879228,"(41.891352776, -87.74879228)"
"3180",11235911,"JB159354","02/20/2018 03:00:00 PM","048XX W WABANSIA AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE",FALSE,FALSE,"2533","025",37,25,"14",1143823,1910865,2018,"05/04/2018 03:51:04 PM",41.911442845,-87.747077004,"(41.911442845, -87.747077004)"
"3181",11466887,"JB462691","10/02/2018 03:30:00 AM","025XX W FITCH AVE","0460","BATTERY","SIMPLE","RESIDENCE PORCH/HALLWAY",FALSE,FALSE,"2411","024",50,2,"08B",1158035,1947356,2018,"10/11/2018 03:57:17 PM",42.011297757,-87.693866019,"(42.011297757, -87.693866019)"
"3182",11434882,"JB420254","09/03/2018 11:14:00 AM","106XX S EDBROOKE AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE",FALSE,TRUE,"0512","005",9,49,"08B",1179145,1834408,2018,"09/10/2018 04:05:59 PM",41.700902334,-87.619648464,"(41.700902334, -87.619648464)"
"3183",11555289,"JC103143","05/10/2018 12:00:00 PM","063XX W GRAND AVE","5002","OTHER OFFENSE","OTHER VEHICLE OFFENSE","PARKING LOT/GARAGE(NON.RESID.)",TRUE,FALSE,"2512","025",36,19,"26",1133548,1914797,2018,"11/14/2019 03:59:31 PM",41.922419249,-87.784732267,"(41.922419249, -87.784732267)"
"3184",11340862,"JB297653","06/07/2018 11:25:00 PM","0000X W KINZIE ST","0484","BATTERY","PRO EMP HANDS NO/MIN INJURY","STREET",FALSE,FALSE,"1831","018",42,8,"08B",1175734,1903009,2018,"06/14/2018 04:02:30 PM",41.889227229,-87.630083361,"(41.889227229, -87.630083361)"
"3185",11425198,"JB407671","08/25/2018 04:09:00 AM","004XX E SOUTH WATER ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE",TRUE,FALSE,"0114","001",42,32,"08B",1179256,1902052,2018,"09/01/2018 04:13:03 PM",41.88652124,-87.617178654,"(41.88652124, -87.617178654)"
"3186",11197911,"JB107911","01/07/2018 07:31:00 PM","011XX S HOMAN AVE","143A","WEAPONS VIOLATION","UNLAWFUL POSS OF HANDGUN","STREET",TRUE,FALSE,"1134","011",24,29,"15",1153881,1894694,2018,"05/04/2018 03:51:04 PM",41.866873425,-87.710558059,"(41.866873425, -87.710558059)"
"3187",11467247,"JB463100","10/05/2018 12:00:00 AM","082XX S HALSTED ST","5002","OTHER OFFENSE","OTHER VEHICLE OFFENSE","SPORTS ARENA/STADIUM",FALSE,TRUE,"0622","006",21,71,"26",1172412,1849991,2018,"10/12/2018 03:54:37 PM",41.74381477,-87.643845251,"(41.74381477, -87.643845251)"
"3188",11342864,"JB299227","06/08/2018 07:00:00 PM","041XX N CLARENDON AVE","0620","BURGLARY","UNLAWFUL ENTRY","APARTMENT",FALSE,FALSE,"1915","019",46,3,"05",1170179,1927590,2018,"06/15/2018 04:08:10 PM",41.956801833,-87.649763804,"(41.956801833, -87.649763804)"
"3189",11266388,"JB199202","03/25/2018 02:03:00 PM","052XX W FERDINAND ST","502P","OTHER OFFENSE","FALSE/STOLEN/ALTERED TRP","STREET",FALSE,FALSE,"1523","015",28,25,"26",1141315,1902645,2018,"05/04/2018 03:51:04 PM",41.888932876,-87.756493754,"(41.888932876, -87.756493754)"
"3190",11258702,"JB188984","03/17/2018 08:20:00 AM","044XX W GRAND AVE","0312","ROBBERY","ARMED:KNIFE/CUTTING INSTRUMENT","RESTAURANT",FALSE,FALSE,"2533","025",37,23,"03",1146511,1910517,2018,"05/04/2018 03:51:04 PM",41.910437056,-87.73721094,"(41.910437056, -87.73721094)"
"3191",11308288,"JB253385","05/07/2018 10:21:00 AM","025XX W LYNDALE ST","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE",FALSE,FALSE,"1431","014",1,22,"14",1159198,1914987,2018,"05/14/2018 03:52:59 PM",41.922451655,-87.69048046,"(41.922451655, -87.69048046)"
"3192",11232104,"JB153806","02/15/2018 02:30:00 AM","074XX S SOUTH SHORE DR","0820","THEFT","$500 AND UNDER","APARTMENT",FALSE,TRUE,"0334","003",7,43,"06",1195711,1856699,2018,"05/04/2018 03:51:04 PM",41.761678034,-87.558255664,"(41.761678034, -87.558255664)"
"3193",11420620,"JB401778","08/20/2018 05:25:00 PM","057XX S SAWYER AVE","0520","ASSAULT","AGGRAVATED:KNIFE/CUTTING INSTR","RESIDENCE",TRUE,TRUE,"0822","008",14,63,"04A",1155696,1866370,2018,"08/27/2018 04:18:54 PM",41.789112501,-87.704655855,"(41.789112501, -87.704655855)"
"3194",11246068,"JB172415","03/03/2018 03:42:00 PM","049XX S WASHINGTON PARK CT","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE",FALSE,FALSE,"0223","002",4,38,"14",1180085,1872416,2018,"05/04/2018 03:51:04 PM",41.805179078,-87.61504464,"(41.805179078, -87.61504464)"
"3195",11502304,"JB508340","03/01/2018 12:00:00 PM","059XX N RAVENSWOOD AVE","0810","THEFT","OVER $500","APARTMENT",FALSE,TRUE,"2012","020",40,77,"06",1163313,1939437,2018,"11/11/2018 04:01:50 PM",41.989457982,-87.674670211,"(41.989457982, -87.674670211)"
"3196",11417230,"JB397576","08/17/2018 03:00:00 PM","024XX N LOTUS AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","VEHICLE NON-COMMERCIAL",TRUE,TRUE,"2515","025",30,19,"08B",1139644,1915589,2018,"08/24/2018 04:12:03 PM",41.924483382,-87.762313962,"(41.924483382, -87.762313962)"
"3197",11322066,"JB272833","04/16/2018 10:06:00 AM","036XX N PINE GROVE AVE","2826","OTHER OFFENSE","HARASSMENT BY ELECTRONIC MEANS","RESIDENCE",FALSE,TRUE,"1925","019",46,6,"26",1171259,1924566,2018,"05/24/2018 03:53:38 PM",41.948480168,-87.645882624,"(41.948480168, -87.645882624)"
"3198",11229535,"JB125116","01/19/2018 03:30:00 PM","072XX W CLARENCE AVE","0810","THEFT","OVER $500","STREET",FALSE,FALSE,"1612","016",41,10,"06",1126988,1941012,2018,"05/04/2018 03:51:04 PM",41.994468801,-87.808246008,"(41.994468801, -87.808246008)"
"3199",11488445,"JB491118","10/26/2018 09:00:00 AM","119XX S MICHIGAN AVE","0820","THEFT","$500 AND UNDER","SIDEWALK",FALSE,FALSE,"0532","005",9,53,"06",1178981,1825999,2018,"11/02/2018 04:18:21 PM",41.677830552,-87.620503762,"(41.677830552, -87.620503762)"
"3200",11453250,"JB444584","09/21/2018 09:17:00 AM","081XX S DOBSON AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","DRIVEWAY - RESIDENTIAL",FALSE,TRUE,"0631","006",8,44,"14",1184637,1851338,2018,"09/28/2018 04:05:23 PM",41.747233553,-87.599010107,"(41.747233553, -87.599010107)"
"3201",11412334,"JB391471","08/13/2018 01:00:00 AM","014XX W WINNEMAC AVE","1150","DECEPTIVE PRACTICE","CREDIT CARD FRAUD","APARTMENT",FALSE,FALSE,"2033","020",46,3,"11",1165815,1933604,2018,"08/20/2018 04:02:23 PM",41.97339888,-87.66563473,"(41.97339888, -87.66563473)"
"3202",11229196,"JB149999","02/12/2018 09:45:00 PM","017XX S STATE ST","2093","NARCOTICS","FOUND SUSPECT NARCOTICS","POLICE FACILITY/VEH PARKING LOT",TRUE,FALSE,"0131","001",3,33,"18",1176607,1891853,2018,"05/04/2018 03:51:04 PM",41.858594819,-87.627214427,"(41.858594819, -87.627214427)"
"3203",11210728,"JB125063","01/22/2018 09:31:00 AM","092XX S COTTAGE GROVE AVE","0560","ASSAULT","SIMPLE","STREET",FALSE,FALSE,"0633","006",9,44,"08A",1183173,1844063,2018,"05/04/2018 03:51:04 PM",41.727304299,-87.604600275,"(41.727304299, -87.604600275)"
"3204",11488807,"JB491611","10/26/2018 09:00:00 PM","004XX E PERSHING RD","0560","ASSAULT","SIMPLE","GAS STATION",TRUE,TRUE,"0214","002",3,38,"08A",1179996,1879223,2018,"11/02/2018 04:18:21 PM",41.82386008,-87.615162409,"(41.82386008, -87.615162409)"
"3205",11398549,"JB373048","07/31/2018 10:00:00 AM","050XX N CLAREMONT AVE","0498","BATTERY","AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY","RESIDENCE",TRUE,TRUE,"2031","020",47,4,"04B",1159771,1933565,2018,"08/07/2018 04:02:59 PM",41.973418976,-87.687861012,"(41.973418976, -87.687861012)"
"3206",11506088,"JB514270","11/10/2018 04:30:00 PM","010XX S LARAMIE AVE","0810","THEFT","OVER $500","WAREHOUSE",FALSE,FALSE,"1522","015",29,25,"06",1141837,1895031,2018,"11/17/2018 04:14:20 PM",41.868029452,-87.754765237,"(41.868029452, -87.754765237)"
"3207",11451543,"JB442577","09/19/2018 04:30:00 PM","044XX W 14TH ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET",FALSE,FALSE,"1011","010",24,29,"07",1147193,1893008,2018,"09/26/2018 04:18:54 PM",41.86237735,-87.735153877,"(41.86237735, -87.735153877)"
"3208",11199674,"JB110132","01/09/2018 04:34:00 PM","078XX S HALSTED ST","4650","OTHER OFFENSE","SEX OFFENDER: FAIL TO REGISTER","POLICE FACILITY/VEH PARKING LOT",FALSE,FALSE,"0621","006",17,71,"26",1172325,1852947,2018,"05/04/2018 03:51:04 PM",41.751928332,-87.644077264,"(41.751928332, -87.644077264)"
"3209",11350726,"JB310921","06/17/2018 03:00:00 PM","013XX W BIRCHWOOD AVE","2826","OTHER OFFENSE","HARASSMENT BY ELECTRONIC MEANS","RESIDENCE",FALSE,TRUE,"2422","024",49,1,"26",1166170,1949947,2018,"06/24/2018 03:50:08 PM",42.018236844,-87.663859468,"(42.018236844, -87.663859468)"
"3210",11329457,"JB282773","05/28/2018 08:08:00 PM","041XX S DR MARTIN LUTHER KING JR DR","0497","BATTERY","AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON","RESIDENCE",TRUE,TRUE,"0213","002",3,38,"04B",1179540,1877697,2018,"06/18/2018 03:49:51 PM",41.819683063,-87.616881979,"(41.819683063, -87.616881979)"
"3211",11454330,"JB446153","09/21/2018 11:00:00 AM","038XX W 73RD ST","0820","THEFT","$500 AND UNDER","STREET",FALSE,FALSE,"0833","008",13,65,"06",1152155,1855932,2018,"09/28/2018 04:05:23 PM",41.760539304,-87.717913546,"(41.760539304, -87.717913546)"
"3212",11289797,"JB230001","03/21/2018 11:00:00 AM","033XX N LAKE SHORE DR","1130","DECEPTIVE PRACTICE","FRAUD OR CONFIDENCE GAME","RESIDENCE",FALSE,FALSE,"1925","019",44,6,"11",1172841,1922458,2018,"05/04/2018 03:51:04 PM",41.94266078,-87.64013022,"(41.94266078, -87.64013022)"
"3213",11516962,"JB528771","11/25/2018 06:28:00 PM","108XX S INDIANA AVE","1811","NARCOTICS","POSS: CANNABIS 30GMS OR LESS","STREET",TRUE,FALSE,"0513","005",9,49,"18",1179500,1833230,2018,"12/02/2018 04:09:26 PM",41.697661659,-87.618384395,"(41.697661659, -87.618384395)"
"3214",11494162,"JB498667","11/01/2018 06:30:00 AM","048XX W 49TH ST","1506","PROSTITUTION","SOLICIT ON PUBLIC WAY","STREET",TRUE,FALSE,"0814","008",22,56,"16",1145013,1871707,2018,"11/08/2018 04:17:57 PM",41.803965771,-87.743693185,"(41.803965771, -87.743693185)"
"3215",11255424,"JB184788","03/10/2018 04:05:00 PM","041XX S ARCHER AVE","1152","DECEPTIVE PRACTICE","ILLEGAL USE CASH CARD","CURRENCY EXCHANGE",FALSE,FALSE,"0921","009",14,58,"11",1157574,1876997,2018,"05/04/2018 03:51:04 PM",41.818236515,-87.697481536,"(41.818236515, -87.697481536)"
"3216",11276091,"JB211565","04/04/2018 05:40:00 PM","041XX W ROOSEVELT RD","0460","BATTERY","SIMPLE","GROCERY FOOD STORE",FALSE,FALSE,"1011","010",24,29,"08B",1149064,1894388,2018,"05/04/2018 03:51:04 PM",41.866128258,-87.728249919,"(41.866128258, -87.728249919)"
"3217",11508518,"JB517582","11/15/2018 10:24:00 PM","026XX W WINNEMAC AVE","0460","BATTERY","SIMPLE","SIDEWALK",TRUE,FALSE,"2031","020",40,4,"08B",1157833,1933440,2018,"11/22/2018 04:08:52 PM",41.973115817,-87.694990934,"(41.973115817, -87.694990934)"
"3218",11427171,"JB410273","08/27/2018 02:47:00 AM","015XX W 71ST ST","143A","WEAPONS VIOLATION","UNLAWFUL POSS OF HANDGUN","STREET",TRUE,FALSE,"0734","007",17,67,"15",1167426,1857648,2018,"09/03/2018 04:08:41 PM",41.764934807,-87.661895427,"(41.764934807, -87.661895427)"
"3219",11418639,"JB399483","08/18/2018 05:00:00 PM","036XX W GRENSHAW ST","0620","BURGLARY","UNLAWFUL ENTRY","APARTMENT",FALSE,FALSE,"1133","011",24,29,"05",1152343,1894798,2018,"08/25/2018 03:59:23 PM",41.867189292,-87.716201538,"(41.867189292, -87.716201538)"
"3220",11513128,"JB523766","11/20/2018 11:00:00 PM","0000X W TERMINAL ST","1563","SEX OFFENSE","CRIMINAL SEXUAL ABUSE","AIRPORT TERMINAL UPPER LEVEL - SECURE AREA",FALSE,FALSE,"1653","016",41,76,"17",1101811,1934419,2018,"11/27/2018 04:27:05 PM",41.976762981,-87.900983721,"(41.976762981, -87.900983721)"
"3221",11223591,"JB142277","02/05/2018 05:00:00 PM","081XX S STONY ISLAND AVE","0560","ASSAULT","SIMPLE","LIBRARY",FALSE,FALSE,"0411","004",8,45,"08A",1188223,1851262,2018,"05/04/2018 03:51:04 PM",41.746940271,-87.585872607,"(41.746940271, -87.585872607)"
"3222",11277844,"JB214133","04/04/2018 03:00:00 PM","035XX N RETA AVE","0820","THEFT","$500 AND UNDER","STREET",FALSE,FALSE,"1924","019",44,6,"06",1169966,1923683,2018,"05/04/2018 03:51:04 PM",41.946085542,-87.650661256,"(41.946085542, -87.650661256)"
"3223",11207667,"JB121160","01/18/2018 08:39:00 PM","028XX W 21ST ST","0920","MOTOR VEHICLE THEFT","ATT: AUTOMOBILE","STREET",FALSE,FALSE,"1023","010",12,30,"07",1157461,1889928,2018,"05/04/2018 03:51:04 PM",41.853722996,-87.697544955,"(41.853722996, -87.697544955)"
"3224",11404628,"JB381384","08/05/2018 08:00:00 PM","061XX S TROY ST","0610","BURGLARY","FORCIBLE ENTRY","RESIDENCE-GARAGE",FALSE,FALSE,"0823","008",15,66,"05",1156437,1863805,2018,"08/12/2018 03:59:11 PM",41.78205887,-87.702007889,"(41.78205887, -87.702007889)"
"3225",11357965,"JB320379","06/24/2018 10:40:00 AM","029XX W BELMONT AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","STREET",TRUE,FALSE,"1733","017",33,21,"08B",1156379,1921132,2018,"07/01/2018 03:55:31 PM",41.939371512,-87.700671758,"(41.939371512, -87.700671758)"
"3226",11287082,"JB226469","04/15/2018 11:45:00 AM","048XX S CHICAGO BEACH DR","0820","THEFT","$500 AND UNDER","RESIDENCE",FALSE,FALSE,"0222","002",4,39,"06",1187888,1873183,2018,"05/04/2018 03:51:04 PM",41.807101267,-87.586402447,"(41.807101267, -87.586402447)"
"3227",11358155,"JB320763","06/22/2018 12:00:00 PM","078XX S COLFAX AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE",FALSE,FALSE,"0421","004",7,43,"14",1194881,1853444,2018,"06/29/2018 03:54:08 PM",41.752766551,-87.56140468,"(41.752766551, -87.56140468)"
"3228",11209711,"JB124024","01/21/2018 02:00:00 AM","112XX S AVENUE J","1320","CRIMINAL DAMAGE","TO VEHICLE","VEHICLE NON-COMMERCIAL",FALSE,FALSE,"0433","004",10,52,"14",1202547,1831050,2018,"05/04/2018 03:51:04 PM",41.691123585,-87.534074514,"(41.691123585, -87.534074514)"
